2017-09-12 20:30	1331.292	1332.022	1330.929	1330.929	30
2017-09-12 22:00	1333.949	1334.522	1331.838	1332.511	30
2017-09-12 22:30	1332.512	1332.782	1331.601	1332.001	30
2017-09-12 23:00	1332.002	1332.012	1330.811	1330.989	30
2017-09-12 23:30	1330.988	1331.581	1330.602	1330.892	30
2017-09-13 00:00	1330.891	1331.239	1330.381	1331.162	30
2017-09-13 00:30	1331.191	1331.619	1330.588	1330.781	30
2017-09-13 01:00	1330.782	1331.182	1329.869	1329.869	30
2017-09-13 01:30	1329.858	1332.108	1329.511	1332.021	30
2017-09-13 02:00	1332.022	1333.162	1331.671	1332.009	30
2017-09-13 02:30	1332.009	1332.718	1331.308	1332.188	30
2017-09-13 03:00	1332.218	1332.319	1331.771	1331.788	30
2017-09-13 03:30	1331.788	1331.878	1330.751	1331.682	30
2017-09-13 04:00	1331.682	1331.682	1330.781	1331.081	30
2017-09-13 04:30	1331.088	1331.308	1330.492	1330.888	30
2017-09-13 05:00	1330.888	1331.081	1329.398	1330.269	30
2017-09-13 05:30	1330.278	1330.952	1330.278	1330.678	30
2017-09-13 06:00	1330.678	1331.652	1330.451	1330.848	30
2017-09-13 06:30	1330.829	1330.859	1329.891	1329.981	30
2017-09-13 07:00	1329.981	1332.052	1329.898	1331.889	30
2017-09-13 07:30	1331.899	1333.058	1330.888	1332.218	30
2017-09-13 08:00	1332.231	1333.398	1332.181	1332.848	30
2017-09-13 08:30	1332.841	1334.031	1332.228	1332.378	30
2017-09-13 09:00	1332.378	1333.152	1331.721	1332.109	30
2017-09-13 09:30	1332.188	1332.852	1331.791	1332.752	30
2017-09-13 10:00	1332.751	1332.978	1332.259	1332.639	30
2017-09-13 10:30	1332.639	1334.599	1332.639	1334.468	30
2017-09-13 11:00	1334.459	1334.549	1332.708	1332.929	30
2017-09-13 11:30	1332.928	1333.669	1332.481	1333.171	30
2017-09-13 12:00	1333.158	1333.792	1332.152	1332.552	30
2017-09-13 12:30	1332.551	1333.699	1330.991	1331.601	30
2017-09-13 13:00	1331.652	1331.682	1329.471	1329.909	30
2017-09-13 13:30	1329.909	1330.622	1327.029	1327.328	30
